ID,Titre,Acronyme,source,Classement,dblp,hasData,domaine,commentaires,notes
720,IEEE International Working Conference on Software Visualisation,VISSOFT,CORE2020,B,No,4608,4612,
717,IEEE International Workshop on Quality of Service,IWQoS,CORE2020,B,No,4606,,
718,IEEE International Workshop on Source Code Analysis and Manipulation,SCAM,CORE2020,C,No,4612,,
2088,IEEE LAN/MAN Workshop,LANMAN ,CORE2020,C,No,4606,,
723,IEEE Network Operations and Management Symposium,NOMS,CORE2020,B,No,4606,,
724,IEEE Pacific Visualization Symposium (was APVIS),PacificVis,CORE2020,B,Yes,4603,,
725,IEEE Real-Time and Embedded Technology and Applications Symposium,RTAS,CORE2020,A,No,4606,,
726,IEEE Software Engineering Workshop,SEW,CORE2020,C,No,4612,,
727,IEEE Swarm Intelligence Symposium,IEEE SIS,CORE2020,C,No,4602,,
731,IEEE Symposium on Computational Intelligence and Data Mining,CIDM,CORE2020,C,No,4605,,
733,IEEE Symposium on Computational Intelligence for Financial Engineering,IEEE CIFEr,CORE2020,C,No,4601,,
735,IEEE Symposium on Computational intelligence for Multimedia Signal and Vision Processing,IEEE CIMSIVP,CORE2020,C,No,4603,,
736,IEEE Symposium on Computational Intelligence for Security and Defence Applications,IEEE CISDA,CORE2020,C,No,4601,,
737,IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology,CIBCB,CORE2020,C,No,4601,,
738,IEEE Symposium on Computational Intelligence in Control and Automation,IEEE CICA,CORE2020,C,No,4602,,
739,IEEE Symposium on Computational Intelligence in Cyber Security,IEEE CICS,CORE2020,C,No,4604,,
743,IEEE Symposium on Computer Arithmetic,ARITH,CORE2020,C,No,4613,,
744,IEEE Symposium on Computers and Communications,ISCC,CORE2020,B,No,4606,,
2026,IEEE Symposium on Field Programmable Custom Computing Machines,FCCM,CORE2020,A,No,4606,,
745,IEEE Symposium on Foundations of Computer Science,FOCS,CORE2020,A*,No,4613,,
746,IEEE Symposium on High-Performance Interconnects,HOTI,CORE2020,National: USA,No,4606,,
748,IEEE Symposium on Logic in Computer Science,LICS,CORE2020,A*,No,4613,,
750,IEEE Symposium on Security and Privacy,SP,CORE2020,A*,Yes,4604,,
751,IEEE Symposium on Visual Analytics Science and Technology,IEEE VAST,CORE2020,C,No,4608,,
752,IEEE Symposium on Visual Languages and Human-Centric Computing (was VL),VL/HCC,CORE2020,B,Yes,4608,,
756,IEEE Tencon (IEEE Region 10 Conference),Tencon,CORE2020,C,No,46,,
757,IEEE Vehicular Technology Conference,VTC,CORE2020,B,No,4606,,
759,IEEE Visualization,IEEE VIS,CORE2020,A,No,4608,,
760,IEEE Wireless Communications and Networking Conference,WCNC,CORE2020,B,No,4606,,
763,IEEE Workshop on Applications of Computer Vision,WACV,CORE2020,A,No,4603,,
771,IEEE Workshop on High Performance Switching and Routing,HPSR,CORE2020,C,No,4606,,
782,IEEE/ACIS International Conference on Computer and Information Science,ICIS,CORE2020,C,No,46,,
783,IEEE/ACM International Conference on Computer-Aided Design,ICCAD,CORE2020,A,No,4606,,
785,IEEE/ACM International Symposium on Mixed and Augmented Reality,ISMAR,CORE2020,A*,No,4607,,
787,IEEE/IFIP International Conference on Dependable Systems and Networks,DSN,CORE2020,A,Yes,4606,4604,
788,IEEE/IFIP International Conference on Embedded and Ubiquitous Computing,EUC,CORE2020,C,No,4606,,
792,IEEE/RSJ International Conference on Intelligent Robots and Systems,IROS,CORE2020,A,No,4602,4603,
794,IEEE/WIC/ACM International Joint Conferences on Web Inteligence and Intelligent Agent Technology,WI-IAT,CORE2020,B,Yes,4602,4605,
796,IFAC Conference on System Structure and Control,SSSC,CORE2020,C,No,4612,4606,
797,"IFAC Symposium on Fault Detection, Supervision and Safety of Technical Processes",SAFEProcess,CORE2020,C,No,4604,,
804,IFIP Information Security & Privacy Conference,IFIP SEC,CORE2020,B,No,4604,,
801,IFIP International Conference on Distributed Applications and Interoperable Systems,DAIS,CORE2020,B,No,4606,,
810,IFIP?International Conference on Network and Parallel Computing,NPC,CORE2020,C,No,4606,,
806,IFIP International Conference on Networking,Networking,CORE2020,A,No,4606,,
2116,"IFIP International Symposium on Computing Performance, Modelling, Measurement and Evaluation ",PERFORMANCE ,CORE2020,A,No,4612,,
807,IFIP TC13 Conference on Human-Computer Interaction,Interact,CORE2020,A,Yes,4608,,
2067,IFIP WG 11.3 Working Conference on Data and Applications Security (also known as DBSEC),DBSEC,CORE2020,B,Yes,4604,,
809,IFIP Working Conferences on Virtual Enterprises,PRO-VE,CORE2020,C,No,4606,4601,
814,IFSA World Congress,IFSA,CORE2020,B,No,4602,,
816,IMA International Conference on Cryptography and Coding,IMACC,CORE2020,B,No,4604,,
817,Image and Vision Computing Conference,IVCNZ,CORE2020,Australasian B,No,4603,,
819,Inductive Logic Programming,ILP,CORE2020,B,No,4613,,
820,Industrial Simulation Conference,ISC,CORE2020,C,No,4602,4601,
1493,Information Hiding and Multimedia Security Workshop,IH&MMSec,CORE2020,C,No,4604,,
822,Information Integration and Web-based Applications and Services,IIWAS,CORE2020,C,No,46,,
823,Information Processing in Sensor Networks,IPSN,CORE2020,A*,Yes,4606,,
827,Information Security Conference,ISC,CORE2020,B,Yes,4604,,
825,Information Security Practice and Experience Conference,ISPEC,CORE2020,B,No,4604,,
826,Information Security Symposium,CERIAS,CORE2020,National: USA,No,4604,,
830,Information Theory Workshop,ITW,CORE2020,B,No,4613,,
831,Information Visualisation Theory and Practice,InfVis,CORE2020,C,No,4608,,
833,Information Visualization in Biomedical Informatics,IVBI,CORE2020,C,No,4601,,
834,Informing Science and Information Technology Education,InSITE,CORE2020,C,No,4608,,
2176,Innovations in Theoretical Computer Science,ITCS,CORE2020,A,Yes,4613,,
836,Innovative Applications in AI,IAAI,CORE2020,B,No,4602,4601,
839,Int. Workshop on Formal Methods for Industrial Critical Systems,FMICS,CORE2020,C,No,4612,,
842,Integrated Formal Methods,IFM,CORE2020,B,No,4612,4613,
845,Intelligent Data Analysis,IDA,CORE2020,A,No,4605,,
2203,Intelligent Distributed Computing,IDC,CORE2020,Unranked,Yes,4606,,
847,Intelligent Systems in Molecular Biology,ISMB,CORE2020,A,No,4601,,
2062,Intelligent Vehicles Conference,IEEE-IV,CORE2020,B,No,4602,,
849,Intelligent Virtual Agents,IVA,CORE2020,B,Yes,4602,4608,
2065,Intenational Environmental Modelling and Software Society,iEMSs,CORE2020,C,No,4601,,
852,Interactive Entertainment,IE,CORE2020,Australasian C,No,4607,,
856,International and Interdisciplinary Conference on Modelling and Using Context,CONTEXT,CORE2020,C,No,4602,,
861,International Baltic Conference on Databases and Information Systems,DB&IS,CORE2020,Regional - Baltic,No,4605,,
864,International Colloquium on Automata Languages and Programming,ICALP,CORE2020,A,No,4613,4612,
866,International Colloquium on Structural Information and Communication Complexity,SIROCCO,CORE2020,B,No,4613,,
867,International Colloquium on Theoretical Aspects of Computing,ICTAC,CORE2020,B,No,4613,,
870,International Computer Science Symposium in Russia,CSR,CORE2020,National: Russia,No,46,,
871,International Computer Software and Applications Conference,COMPSAC,CORE2020,B,No,4601,,
872,International Computing Education Research Workshop,ICER,CORE2020,B,No,4608,,
882,"International Conference Abstract State Machines, Alloy, B, TLA, VDM, and Z (Previously International Conference of B and Z Users, ZB, changed in 2008)",ABZ,CORE2020,C,No,4612,4613,
873,International Conference and Exhibition on High Performance Computing in the Asia-Pacific Region,HPC Asia,CORE2020,B,Yes,4606,,
77,"International Conference for High Performance Computing, Networking, Storage and Analysis (was Supercomputing Conference)",SC,CORE2020,A,No,4606,,
876,International Conference Formal Concept Analysis Conference,ICFCA,CORE2020,C,No,4613,,
878,International Conference in Business Process Management,BPM,CORE2020,A,No,4612,,
886,International Conference on AD-HOC Networks and Wireless,ADHOC-NOW,CORE2020,B,Yes,4606,,
921,International Conference on Advanced and Trusted Computing (was International Conference on Autonomic and Trusted Computing),ATC,CORE2020,C,No,4604,4606,4605
887,International Conference on Advanced Computing and Communications,AdCom,CORE2020,National: India,No,4606,,
888,International Conference on Advanced Data Mining and Applications,ADMA,CORE2020,B,No,4605,,
890,International Conference on Advanced Information Networking and Applications (was ICOIN),AINA,CORE2020,B,No,4606,,
891,International Conference on Advanced Information Systems Engineering,CaiSE,CORE2020,A,No,4605,,
895,International Conference on Advances in Computer-Human Interactions,ACHI,CORE2020,C,No,4608,,
899,International Conference on Advances in Mobile Computing and Multimedia,MOMM,CORE2020,B,No,4606,,
901,International Conference on Affective Computing and Intelligent,ACII,CORE2020,C,No,4608,,
902,International Conference on Agents and Artificial Intelligence,ICAART,CORE2020,C,No,4602,,
905,International Conference on Algorithms and Architectures for Parallel Processing,ICA3PP,CORE2020,B,No,4606,,
906,International Conference on Algorithms and Complexity (was Italian Conference ),CIAC,CORE2020,C,No,4613,,
907,International Conference on Applied Cryptography and Network Security,ACNS,CORE2020,B,No,4604,,
909,International Conference on Artificial Intelligence,IC-AI,CORE2020,National: USA,No,4602,4611,
910,International Conference on Artificial Intelligence and Law,ICAIL,CORE2020,C,No,4602,4601,
912,International Conference on Artificial Intelligence and Soft Computing,ICAISC,CORE2020,National: Poland,No,4602,,
913,International Conference on Artificial Intelligence and Statistics,AISTATS,CORE2020,A,Yes,4602,,
1961,International Conference on Artificial Intelligence in Education,AIED,CORE2020,A,No,4601,,
2162,"International Conference on Artificial Intelligence: Methodology, Systems, Applications",AIMSA,CORE2020,National: Bulgaria,Yes,4602,4611,
915,International Conference on Artificial Neural Networks,ICANN,CORE2020,B,No,4611,,
461,International Conference on Artificial Reality and Telexistance & Eurographics Symposium on Virtual Environments,EGVE,CORE2020,B,No,4607,,
918,International Conference on Automated Deduction,CADE,CORE2020,A,No,4602,,
919,International Conference on Automated Planning and Scheduling,ICAPS,CORE2020,A*,Yes,4602,,
923,"International Conference on Availability, Reliability and Security",ARES,CORE2020,B,No,4604,,
925,"International Conference on Broadband Communications, Networks and Systems",Broadnets,CORE2020,B,No,4606,,
928,International Conference on Case-Based Reasoning,ICCBR,CORE2020,B,Yes,4602,,
933,"International Conference on Collaborative Computing: Networks, Applications and Worksharing",CollaborateCom,CORE2020,C,No,4606,,
2046,International Conference on Communication Systems and Applications,ICCSA,CORE2020,C,No,4606,,
936,International Conference on Compiler Construction,CC,CORE2020,A,No,4606,,
937,"International Conference on Compilers, Architecture, and Synthesis for Embedded Systems",CASES,CORE2020,A,No,4606,,
939,"International Conference on Complex, Intelligent and Software Intensive Systems",CISIS,CORE2020,C,No,4606,,
941,International Conference on Computability and Complexity in Analysis,CCA,CORE2020,C,No,4613,,
942,International Conference on Computational Collective Intelligence,ICCCI,CORE2020,C,No,4602,4606,
2199,International Conference on Computational Creativity,ICCC,CORE2020,Unranked,Yes,46,,
945,International Conference on Computational Intelligence and Security,CIS,CORE2020,National: China,No,4604,,
949,International Conference on Computational Linguistics,COLING,CORE2020,A,No,4602,,
950,International Conference on Computational Molecular Biology,RECOMB,CORE2020,B,No,4601,,
952,International Conference on Computational Science,ICCS,CORE2020,A,Yes,4613,,
953,International Conference on Computational Science and Applications,ICCSA,CORE2020,C,No,46,,
955,International Conference on Computer Analysis of Images and Patterns,CAIP,CORE2020,B,Yes,4603,,
2038,International Conference on Computer Communication and Networks,ICCCN,CORE2020,A,No,4606,,
961,"International Conference on Computer Safety, Reliability and Security",SAFECOMP,CORE2020,B,No,4604,,
962,International Conference on Computer Supported Cooperative Work in Design,CSCWD,CORE2020,B,No,4608,,
964,International Conference on Computer Vision Systems,ICVS,CORE2020,C,No,4603,,
965,International Conference on Computers and their Applications,CATA,CORE2020,National: USA,No,4601,,
966,International Conference on Computers Helping People with Special Needs,ICCHP,CORE2020,C,No,4601,,
967,International Conference on Computers in Education,ICCE,CORE2020,B,No,4601,,
969,International Conference on Computing and Combinatorics,COCOON,CORE2020,National:China,No,4613,,
970,International Conference on Computing and Informatics,ICOCI,CORE2020,C,No,46,,
971,International Conference on Conceptual Modelling,ER,CORE2020,A,No,4605,,
972,International Conference on Conceptual Structures,ICCS,CORE2020,B,No,4613,,
973,International Conference on Concurrency Theory,CONCUR,CORE2020,A,No,4606,,
977,"International Conference on Control, Automation, Robotics and Vision",ICARCV,CORE2020,A,No,4602,4603,
979,International Conference on Cooperative Information Systems,CoopIS,CORE2020,A,No,4608,,
980,International Conference on Coordination Models and Languages,Coordination,CORE2020,B,Yes,4606,,
982,International Conference on Cryptology and Network Security,CANS,CORE2020,B,No,4604,,
983,International Conference on Cryptology in India,INDOCRYPT,CORE2020,National: India,No,4604,,
985,International Conference on Cyberworlds (was International Symposium on Cyberworlds),CW,CORE2020,B,No,4607,,
986,International Conference on Data Engineering,ICDE,CORE2020,A*,No,4605,,
987,International Conference on Database and Expert Systems Applications,DEXA,CORE2020,B,Yes,4605,4602,
988,International Conference on Database Systems for Advanced Applications,DASFAA,CORE2020,B,Yes,4605,,
989,International Conference on Database Theory,ICDT,CORE2020,A,No,4605,,
991,International Conference on Dependability of Computer Systems,DEPCoS,CORE2020,National: Poland,No,4606,,
992,"International Conference on Dependable, Autonomic and Secure Computing",DASC,CORE2020,C,No,4604,,
997,International Conference on Digital Society,ICDS,CORE2020,C,No,4601,,
998,International Conference on Discrete Geometry for Computer Imagery,DGCI,CORE2020,C,No,4607,4603,
1000,International Conference on Distributed Computing and Internet Technologies,ICDCIT,CORE2020,National: India,No,4606,,
1001,International Conference on Distributed Computing and Networking,ICDCN,CORE2020,National: India,No,4606,,
1002,International Conference on Distributed Computing Systems,ICDCS,CORE2020,A,No,4606,,
1004,International Conference on Dublin Core and Metadata Applications,DC,CORE2020,C,No,4605,,
1006,International Conference on Electronic Commerce,ICEC,CORE2020,C,No,4601,,
1186,International Conference on Embedded and Real Time Computing Systems and Applications,RTCSA,CORE2020,B,No,4606,,
497,International Conference on Embedded Wireless Systems and Networks (wasEuropean Conference on Wireless Sensor Networks),EWSN,CORE2020,A,Yes,4606,,
2194,International Conference on Emerging Ubiquitous Systems and Pervasive Networks,EUSPN,CORE2020,Unranked,Yes,4606,,
1011,International Conference on Engineering Applications of Neural Networks,EANN,CORE2020,C,No,4611,,
1019,International Conference on Entertainment Computing,ICEC,CORE2020,C,No,4607,,
1022,International Conference on Evaluation and Assessment in Software Engineering,EASE,CORE2020,A,Yes,4612,,
1023,International Conference on Evaluation of Novel Approaches to Software Engineering,ENASE,CORE2020,B,No,4612,,
1031,International Conference on Formal Engineering Methods,ICFEM,CORE2020,B,No,4612,,
1033,International Conference on Formal Ontology in Information Systems,FOIS,CORE2020,A,Yes,4613,,
1035,International Conference on Frontiers of Handwriting Recognition,ICFHR,CORE2020,B,No,4603,,
1036,International Conference on Frontiers of Information Technology,FIT,CORE2020,National: Pakistan,No,08,,
1037,International Conference on Functional Programming,ICFP,CORE2020,A*,Yes,4612,,
1039,International Conference on Generative Programming and Component Engineering,GPCE,CORE2020,B,No,4612,,
1042,International Conference on Graph Transformations,ICGT,CORE2020,B,No,4613,4605,
1044,"International Conference on Green, Pervasive and Cloud Computing (was Grid and Pervasive Computing)",GPC,CORE2020,C,No,4606,,
1422,"International Conference on Hardware/Software Codesign and System Synthesis (previously ISSN, changed in 2003)",CODES+ISSS,CORE2020,C,No,4606,,
1047,International Conference on Health Informatics,Healthinf,CORE2020,C,No,4601,,
1184,"International Conference on Heterogeneous Networking for Quality, Reliability, Security and Robustness (was International Conference on Quality of Service in Heterogeneous Wired/Wireless Networks)",Qshine,CORE2020,B,No,4606,,
1048,International Conference on High Performance Computing,HiPC,CORE2020,National: India,Yes,4606,,
1050,International Conference on High Performance Scientific Computing,HPSC,CORE2020,National: Vietnam,No,4606,,
1053,International Conference on Human Factors in Computing Systems,CHI,CORE2020,A*,No,4608,,
1054,International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI,CORE2020,B,No,4608,,
1055,International Conference on Hybrid Artificial Intelligence Systems,HAIS,CORE2020,National: Spain,No,4602,,
1056,International Conference on Hybrid Intelligent Systems,HIS,CORE2020,C,No,4602,,
1058,International Conference on Image Analysis and Processing,ICIAP,CORE2020,National: Italy,No,4603,,
2164,International Conference on Image Analysis and Recognition,ICIAR,CORE2020,C,Yes,4603,,
1059,International Conference on Image and Graphics,ICIG,CORE2020,National: China,No,4607,,
1060,International Conference on Image and Signal Processing,ICISP,CORE2020,C,Yes,4603,,
1062,International Conference on Implementation and Application of Automata,CIAA,CORE2020,B,No,4613,,
1064,International Conference on Industrial and Engineering Applications of Artificial Intelligence and Expert Systems,IEA/AIE,CORE2020,B,Yes,4602,4611,4603
1066,International Conference on Information and Communication Technologies and Development,ICTD,CORE2020,C,No,4601,,
1067,International Conference on Information and Communication Technologies in Tourism,ENTER,CORE2020,C,No,4601,,
1068,International Conference on Information and Communications Security,ICICS,CORE2020,B,No,4604,,
1071,International Conference on Information and Knowledge Engineering,IKE,CORE2020,National: USA,No,4602,,
1072,International Conference on Information Fusion,FUSION,CORE2020,C,No,4605,,
1073,International Conference on Information Processing and Management of Uncertainty,IPMU,CORE2020,C,Yes,4605,4602,
1076,International Conference on Information Security and Cryptography,SECRYPT,CORE2020,B,No,4604,,
1077,International Conference on Information Security and Cryptology,ICISC,CORE2020,National: Korea,No,4604,,
1081,International Conference on Information Systems Security,ICISS,CORE2020,National: India,No,4604,,
1083,International Conference on Information Technology and Applications,ICITA,CORE2020,Australasian C,No,4601,,
1085,International Conference on Information Technology: Coding and Computing,ITCC,CORE2020,C,No,46,,
1087,International Conference on Information Visualisation,IV,CORE2020,B,Yes,4608,4607,
837,International Conference on Innovations for Community Services (was Innovative Internet Computer Systems IICS until 2014),I4CS,CORE2020,C,No,4601,,
1090,International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2020,B,No,4602,,
1093,International Conference on Intelligent Data Engineering and Automated Learning,IDEAL,CORE2020,C,No,46,,
1216,"International Conference on Intelligent Software Methodologies, Tools, and Techniques (was International Conference on Software Methods and Tools)",SoMeT,CORE2020,B,No,4612,,
1097,International Conference on Intelligent Systems and Knowledge Engineering,ISKE,CORE2020,National: China,No,4602,,
1098,International Conference on Intelligent Systems Designs and Applications,ISDA,CORE2020,C,No,4602,4601,
1099,International Conference on Intelligent Text Processing and Computational Linguistics,CICLING,CORE2020,B,No,4602,,
1100,International Conference on Intelligent Tutoring Systems,ITS,CORE2020,A,No,4601,,
1101,International Conference on Intelligent User Interfaces,IUI,CORE2020,A,Yes,4608,,
2161,"International Conference on Interactive Digital Storytelling (2008 merger of ""ICVS International Conference on Virtual Storytelling"" and ""TIDSE Technology for Interactive Digital Storytelling"")",ICIDS,CORE2020,C,No,4607,,
1104,International Conference on Internet and Web Applications and Services,ICIW,CORE2020,C,No,4606,4605,
1106,International Conference on Internet Computing in Science and Engineering,ICICSE,CORE2020,C,Yes,4606,,
1107,International Conference on Internet Monitoring and Protection,ICIMP,CORE2020,C,No,4604,,
1108,International Conference on Internet Technologies and Applications,ITA,CORE2020,National: USA,No,46,,
1110,International Conference on Knowledge Engineering and Knowledge Management,EKAW,CORE2020,B,Yes,4605,,
1111,International Conference on Knowledge Engineering and Ontology Development,KEOD,CORE2020,C,Yes,4605,,
1112,"International Conference on Knowledge Science, Engineering and Management",KSEM,CORE2020,B,No,4602,4605,
1113,International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2020,B,No,4602,,
1115,International Conference on Language and Automata Theory and Applications,LATA,CORE2020,C,No,4613,,
1117,International Conference on Legal Knowledge and Information Systems,JURIX,CORE2020,C,No,4601,,
1119,International Conference on Logic Programming,ICLP,CORE2020,A,No,4613,,
1120,International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2020,A,No,4602,4613,
1121,International Conference on Machine Learning,ICML,CORE2020,A*,No,4611,,
1122,International Conference on Machine Learning and Applications,ICMLA,CORE2020,C,No,4611,,
1123,International Conference on Machine Learning and Cybernetics,ICMLC,CORE2020,National: China,No,4611,,
1124,International Conference on Machine Vision,ICMV,CORE2020,C,No,4603,,
1692,International Conference on Managed Programming Languages and Runtimes (was ManLang and previously Principles and Practice of Programming in Java: PPPJ),MPLR,CORE2020,C,No,4612,,
1125,International Conference on Management of Data,COMAD,CORE2020,National: India,Yes,4605,,
2205,International Conference on Management of Digital EcoSystems,MEDES,CORE2020,Unranked,Yes,4606,,
1131,International Conference on Mobile and Ubiquitous Systems: Networks and Services,Mobiquitous,CORE2020,A,No,4606,,
1133,International Conference on Mobile Data Management,MDM,CORE2020,C,No,4606,4605,
2206,International Conference on Mobile Systems and Pervasive Computing,MobiSPC,CORE2020,Unranked,Yes,4606,,
1134,"International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",UBICOMM,CORE2020,C,Yes,4606,,
1244,"International Conference on Model Driven Engineering Languages and Systems (Previously UML, changed in 2005)",MODELS,CORE2020,A,Yes,4612,,
1136,International Conference on Model Transformation,ICMT,CORE2020,B,No,4612,,
507,International Conference on Modelling and Simulation (was ESM European Simulation MultiConference),ECMS,CORE2020,B,No,4602,,
1140,International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2020,B,No,46,,
1143,International Conference on Multimedia Modelling,MMM,CORE2020,C,No,4603,,
44,International Conference on Multimedia Retrieval (previously MIR),ICMR,CORE2020,B,Yes,4603,4605,
1144,International Conference on Multimodal Interaction (was International Conference on Multimodal Interfaces),ICMI,CORE2020,B,No,4608,,
1145,International Conference on Natural Computation,ICNC,CORE2020,National: China,No,4602,,
813,International Conference on Network and Service Management (amalgamation of DSOM and related workshops from 2010),CNSM,CORE2020,B,No,4606,,
1146,International Conference on network and System Security,NSS,CORE2020,B,No,4604,,
1147,International Conference on Network Protocols,ICNP,CORE2020,A,No,4606,,
1152,International Conference on Neural Information Processing,ICONIP,CORE2020,A,No,4611,,
1160,International Conference on Optimization: Techniques And Applications,ICOTA,CORE2020,C,No,4602,,
1161,International Conference on Pairing-based Cryptography,Pairing,CORE2020,C,No,4604,,
1162,"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2020,B,Yes,4606,,
1163,International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2020,National: USA,No,4606,,
1164,International Conference on Parallel and Distributed Systems,ICPADS,CORE2020,B,No,4606,,
1165,International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2020,A,No,4606,,
1167,International Conference on Parallel Processing,ICPP,CORE2020,A,Yes,4606,,
1168,International Conference on Parallel Processing and Applied Mathematics,PPAM,CORE2020,National: Poland,No,4606,,
1169,International Conference on Pattern Recognition,ICPR,CORE2020,B,No,4603,,
1279,International Conference on Practice and Theory in Public Key Cryptography,PKC,CORE2020,B,Yes,4604,,
1175,International Conference on Principles and Practice of Constraint Programming,CP,CORE2020,A,No,4602,,
1176,International Conference on Principles and Practice of Declarative Programming,PPDP,CORE2020,B,Yes,4612,,
1177,International Conference on Principles of Distributed Systems,OPODIS,CORE2020,B,No,4606,,
1663,International Conference on Principles of Practice in Multi-Agent Systems (prior to 2009 was Pacific Rim International Workshop on Multi-Agents),PRIMA,CORE2020,B,Yes,4602,,
2207,International Conference on Principles of Security and Trust,POST,CORE2020,Unranked,Yes,4604,,
358,"International Conference on Probabilistic, Combinatorial, and Asymptotic Methods in the Analysis of Algorithms (was Conference on Analysis of Algorithms)",AofA,CORE2020,B,No,4613,,
1182,International Conference on Provable Security,ProvSec,CORE2020,B,No,4604,,
1188,International Conference on Recent Advances in Natural Language Processing,RANLP,CORE2020,National: bulgaria,No,4602,,
1189,International Conference on Relational and AlgebraicMethods in Computer Science (was International Conference on Relational Methods in Computer Science RelMiCS),RAMiCS,CORE2020,C,No,4613,,
1191,International Conference on Reliable Software Technologies,Ada-Europe,CORE2020,B,Yes,4612,,
1192,International Conference on Research Challenges in Information Science,RCIS,CORE2020,B,No,46,,
1193,International Conference on Risks and Security of Internet and Systems,CRiSIS,CORE2020,C,No,4604,,
1194,"International Conference on Robotics, Vision, Signal Processing and Power Applications (was ROVPIA)",RoVISP,CORE2020,National: Malaysia,No,4603,,
1932,International Conference on Runtime Verification (was workshop pre 2010),RV,CORE2020,C,No,4612,,
1197,International Conference on Scientific and Statistical Data Base Management,SSDBM,CORE2020,A,No,4605,,
1198,International Conference on Security and Privacy for Communication Networks,SecureComm,CORE2020,B,Yes,4604,,
1200,International Conference on Security of Information and Networks,SIN,CORE2020,C,No,4604,,
1202,International Conference on Semantics Knowledge and Grid,SKG,CORE2020,National: China,No,4606,,
1203,International Conference on Sequences and their Applications,SETA,CORE2020,B,No,4604,4613,
1204,International Conference on Service Oriented Computing,ICSOC,CORE2020,A,No,4606,,
2178,International Conference on Smart homes and health Telematics,ICOST,CORE2020,C,Yes,4601,,
1206,International Conference on Software and Data Technologies,ICSoft,CORE2020,B,No,4612,,
1217,International Conference on Software and System Processes (was ICSP prior to 2011),ICSSP,CORE2020,A,No,4612,,
791,International Conference on Software Architecture (was previously WICSA),ICSA,CORE2020,NEW,Yes,4612,,
1209,International Conference on Software Engineering,ICSE,CORE2020,A*,Yes,4612,,
1210,International Conference on Software Engineering Advances,ICSEA,CORE2020,C,No,4612,,
