ID,Titre,Acronyme,source,Classement,dblp,hasData,domaine,commentaires,notes
1211,International Conference on Software Engineering and Formal Methods,SEFM,CORE2020,B,No,4612,,
1212,International Conference on Software Engineering and Knowledge Engineering,SEKE,CORE2020,B,No,4612,4602,
1214,"International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",SNPD,CORE2020,C,No,4612,4602,4606
1215,International Conference on Software Language Engineering,SLE,CORE2020,B,No,4612,,
1219,International Conference on Software Quality Management,SQM,CORE2020,C,No,4612,,
1220,International Conference on Software Reuse,ICSR,CORE2020,B,Yes,4612,,
1221,"International Conference on Software Testing, Verification and Validation",ICST,CORE2020,A,Yes,4612,,
2209,International Conference on Sustainable Energy Information Technology ,SEIT,CORE2020,Unranked,Yes,4601,4606,
1229,International Conference on Systems Engineering,ICSEng,CORE2020,C,No,46,,
1236,International Conference on Tests and Proofs,TAP,CORE2020,B,No,4612,,
1237,International Conference on the Application and Theory of Petri Nets and Concurrency,ICATPN,CORE2020,B,No,4606,,
1238,International Conference on the Foundations of Digital Games,FDG,CORE2020,C,No,4607,,
1239,International Conference on the Principles of Knowledge Representation and Reasoning,KR,CORE2020,A*,No,4602,,
2180,International Conference on the Quality of Information and Communications Technology,QUATIC,CORE2020,C,Yes,4612,,
1240,International Conference on the Simulation and Synthesis of Living Systems,ALIFE,CORE2020,A,No,4602,,
1241,International Conference on the Statistical Analysis of Textual Data,JADT,CORE2020,C,No,4602,,
1242,International Conference on the Theory and Application of Cryptographic Techniques,EuroCrypt,CORE2020,A*,No,4604,,
1243,International Conference on the Theory and Application of Cryptology and Information Security,ASIACRYPT,CORE2020,A,Yes,4604,,
2202,"International Conference on the Theory of Information Retrieval
",ICTIR,CORE2020,Unranked,Yes,4605,,
1246,International Conference on Theorem Proving with Analytic Tableaux and Related Methods,TABLEAUX,CORE2020,A,No,4613,,
1250,International Conference on Theory and Applications of Satisfiability Testing,SAT,CORE2020,A,No,4602,,
2013,International Conference on Theory and Practice of Digital Libraries (was ECDL until 2010),TPDL,CORE2020,B,Yes,4605,,
1251,International Conference on Tools with Artificial Intelligence,ICTAI,CORE2020,B,No,4602,,
1253,"International Conference on Trust, Privacy and Security in Digital Business",TrustBus,CORE2020,B,No,4604,,
790,"International Conference on Trust, Security and Privacy in Computing and Communications",TrustCom,CORE2020,A,No,4604,,
1254,International Conference on Ubiquitous Intelligence and Computing,UIC,CORE2020,B,Yes,4606,4608,
1255,International Conference on Unconventional Computation and Natural Computation (was International Conference on Unconventional Computation),UC,CORE2020,C,No,4613,,
1259,"International Conference on User Modelling, Adaptation, and Personalization (was AH and UM)",UMAP,CORE2020,B,Yes,4608,,
1261,International Conference on Very Large Databases,VLDB,CORE2020,A*,No,4605,,
1262,International Conference on Virtual Execution Environments,VEE,CORE2020,A,No,4606,,
2168,International Conference on Virtual Rehabilitation,ICVR,CORE2020,Unranked,Yes,4601,,
1264,International Conference on Virtual Systems and MultiMedia,VSMM,CORE2020,B,No,4607,,
1267,International Conference on VLSI Design,VLSID,CORE2020,National: India,No,4606,,
2169,International Conference on Web and Social Media,ICWSM,CORE2020,Unranked,Yes,46,,
1269,International Conference on Web Engineering,ICWE,CORE2020,B,Yes,46,,
1270,International Conference on Web Information Systems and Technologies,WEBIST,CORE2020,C,Yes,46,,
1271,International Conference on Web Information Systems Engineering,WISE,CORE2020,A,Yes,4605,4606,
2211,"International Conference: Sciences of Electronics, Technologies of information and Telecommunication",SETIT,CORE2020,Unranked,Yes,46,,
1280,"International Conferences in Central Europe on Computer Graphics, Visualization and Computer Vision",WSCG,CORE2020,National: Czecholslovakia,No,4607,4603,
1288,International Congress on Computational and Applied Mathematics,ICCAM,CORE2020,C,No,4613,,
1291,International Congress on Modelling and Simulation,MODSIM,CORE2020,Australasian C,No,4602,,
1296,International CSI Computer Conference,CSICC,CORE2020,National: Iran,No,08,,
1297,International Database Engineering and Applications Symposium,IDEAS,CORE2020,B,No,4605,,
2022,International European Conference on Parallel and Distributed Computing (was International Conference on Parallel Processing),EuroPar,CORE2020,A,No,4606,,
1303,International FLINS Conference on Robotics and Artificial Intelligence (was International Fuzzy Logic and Intelligent technologies in Nuclear Science Conference),FLINS,CORE2020,B,No,4602,,
1302,International Frontiers of Algorithmics Workshop,FAW,CORE2020,National: China,No,4613,,
1313,International Joint Conference on Artificial Intelligence,IJCAI,CORE2020,A*,No,4602,4611,4603
1314,International Joint Conference on Automated Reasoning,IJCAR,CORE2020,A*,No,4602,4611,
922,"International Joint Conference on Autonomous Agents and Multiagent Systems (previously the International Conference on Multiagent Systems, ICMAS, changed in 2000)",AAMAS,CORE2020,A*,Yes,4602,,
1316,"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management",IC3K,CORE2020,C,No,4605,,
1317,International Joint Conference on Natural Language Processing,IJCNLP,CORE2020,B,No,4602,,
1195,International Joint Conference on Rough Sets (2014 International Conference on Rough Sets and Current Trends in Computing joined with 3 others),IJCRS (was RSCTC),CORE2020,C,No,4602,,
1320,International KES Symposium on Agents and Multiagent systems - Technologies and Applications,KES AMSTA,CORE2020,C,No,4602,,
1321,International Machine Vision and Image Processing Conference,IMVIP,CORE2020,National: ireland,No,4603,,
1260,"International Meeting on High Performance Computing for Computational Science (previously International Meeting Vector and Parallel Processing, changed in 2002)",VECPAR,CORE2020,B,No,4606,,
1327,International Natural Language Generation Conference,INLG,CORE2020,B,No,4602,,
1329,International Network Optimization Conference,INOC,CORE2020,C,No,4606,,
1331,International Picture Coding Symposium,PCS,CORE2020,C,No,4603,,
1338,International Semantic Web Conference,ISWC,CORE2020,A,Yes,4605,,
1348,International Symposium on Algorithmic Game Theory,SAGT,CORE2020,B,No,4613,,
1349,International Symposium on Algorithms and Computation,ISAAC,CORE2020,A,Yes,4613,,
1447,International Symposium on Algorithms and Experiments for  Wireless Networks,Algosensors,CORE2020,C,Yes,4606,,
1352,International Symposium on Applied Computational Intelligence and Informatics,SACI,CORE2020,National: Romania,No,4602,,
1353,International Symposium on Applied Machine Intelligence and Informatics,SAMI,CORE2020,National: slovakia,No,4602,,
1354,International Symposium on Artificial Intelligence and Mathematics,ISAIM,CORE2020,National: USA,Yes,4602,,
1355,International Symposium on Artificial Life and Robotics,AROB,CORE2020,C,No,4602,,
1357,International Symposium on Automated Technology for Verification and Analysis,ATVA,CORE2020,A,No,4612,,
1358,International Symposium on Automation and Robotics in Construction,ISARC,CORE2020,C,No,4602,,
1359,International Symposium on Autonomous Decentralized Systems,ISADS,CORE2020,C,No,4606,,
1362,International Symposium on Code Generation and Optimization,CGO,CORE2020,A,No,4612,,
1364,International Symposium on Combinatorial Optimisation,ISCO,CORE2020,C,No,4613,4602,
60,International Symposium on Computational Geometry,SoCG,CORE2020,A,No,4613,,
1369,International Symposium on Computer and Information Sciences,ISCIS,CORE2020,C,No,46,,
1370,International Symposium on Computer Architecture and High Performance Computing,SBAC-PAD,CORE2020,B,No,4606,,
1374,International Symposium on Distributed Computing (was WDAG),DISC,CORE2020,A,No,4606,,
696,International Symposium on Distributed Simulation and Real Time Applications,DS-RT,CORE2020,B,No,4606,4602,4608
1376,International Symposium on Empirical Software Engineering and Measurement,ESEM,CORE2020,A,Yes,4612,,
1378,International Symposium on Experimental Algorithms,SEA,CORE2020,B,No,4613,,
540,International Symposium on Formal Methods (was Formal Methods Europe FME),FM,CORE2020,A,No,4612,,
1380,International Symposium on Foundations of Intelligent Systems,ISMIS,CORE2020,C,No,4602,,
1382,International Symposium on Functional and Logic Programming,FLOPS,CORE2020,National: Japan,No,4613,,
1383,International Symposium on Fundamentals of Computation Theory,FCT,CORE2020,A,No,4613,,
1385,International Symposium on Grids and Clouds (was International Symposium on Grid Computing),ISGC,CORE2020,C,No,4606,,
1386,International Symposium on High Performance Computer Architecture,HPCA,CORE2020,A*,No,4606,,
1387,International Symposium on Information and Communication Technologies,ISICT,CORE2020,C,No,46,,
1388,International Symposium on Information Assurance and Security,IAS,CORE2020,C,No,4604,,
1390,International Symposium on Information Theory and Its Applications,ISITA,CORE2020,B,No,4613,4604,
1391,International Symposium on Innovations in Intelligent Systems and Applications,INISTA,CORE2020,C,No,4602,4601,
1392,International Symposium on Intelligent and Interactive Multimedia: Systems and Services,KES IIMSS,CORE2020,C,No,4603,,
1394,International Symposium on Intelligent Systems and Informatics,SISY,CORE2020,National: serbia,No,4602,,
1395,International Symposium on Latin American Theoretical Informatics,LATIN,CORE2020,B,No,4613,,
1396,"International Symposium on Leveraging Applications of Formal Methods, Verification and Validation",ISoLA,CORE2020,C,No,4612,,
1397,International Symposium on Logic-based Program Synthesis and Transformation,LOPSTR,CORE2020,B,No,4613,4612,
1398,International Symposium on Mathematical Foundations of Computer Science,MFCS,CORE2020,A,Yes,4613,,
1400,International Symposium on Memory Management,ISMM,CORE2020,A,No,4605,4612,
1401,"International Symposium on Modelling and Optimization in Mobile, Ad Hoc, and Wireless Networks",WiOpt,CORE2020,B,No,4606,,
2204,"International Symposium on Networks, Computers and Communications",ISNCC,CORE2020,Unranked,Yes,4606,,
1402,International Symposium on Neural Networks,ISNN,CORE2020,C,No,4611,,
1432,International Symposium on Open Collaboration (was International Symposiums on Wikis),OPENSYM,CORE2020,B,No,4612,,
1405,International Symposium on Parallel and Distributed Computing,ISPDC,CORE2020,C,No,4606,,
1406,"International Symposium on Parallel Architectures, Algorithms and Networks",I-SPAN,CORE2020,B,No,4606,,
1510,International Symposium on Parameterized and Exact Computation (was IWPEC pre 2004),IPEC,CORE2020,B,No,4613,,
1409,International Symposium on Robotics,ISR,CORE2020,A,No,4602,4603,
1410,International Symposium on Robotics Research,ISRR,CORE2020,A,No,4602,,
1411,International Symposium on Software Reliability Engineering,ISSRE,CORE2020,A,Yes,4612,,
1412,International Symposium on Software Testing and Analysis,ISSTA,CORE2020,A,Yes,4612,,
1416,International Symposium on Spatial and Temporal Databases,SSTD,CORE2020,A,Yes,4601,,
1413,International Symposium on Spatial Data Handling,SDH,CORE2020,C,No,4601,,
1415,International Symposium on Spatial Data Quality,ISSDQ,CORE2020,C,No,4601,,
1418,International Symposium on String Processing and Information Retrieval,SPIRE,CORE2020,B,Yes,4605,,
1420,International Symposium on Symbolic and Algebraic Computation,ISSAC,CORE2020,A*,No,4613,,
1421,International Symposium on Symbolic and Numeric Algorithms for Scientific Computing,SYNASC,CORE2020,National: romania,No,4613,,
1423,International Symposium on Technology and Society,ISTAS,CORE2020,C,No,46,,
1424,International Symposium on Temporal Representation and Reasoning,TIME,CORE2020,B,Yes,4602,,
1425,International Symposium on the Mathematical Theory of Networks and Systems,MTNS,CORE2020,C,No,4606,,
1426,International Symposium on Theoretical Aspects of Computer Science,STACS,CORE2020,A,Yes,4613,,
1427,International Symposium on Theoretical Aspects of Software Engineering,TASE,CORE2020,National: China,No,4612,,
1539,International Symposium on Ubiquitous Virtual Reality,ISUVR,CORE2020,National: S. Korea,No,4607,,
1429,International Symposium on Visual Computing,ISVC,CORE2020,National: USA,No,4607,4603,
269,International Telecommunication Networks and Applications Conference (was Australian Telecommunication Networks and Applications Conference),ITNAC,CORE2020,Australasian C,Yes,4606,,
2214,International Teletraffic Congress,ITC,CORE2020,Unranked,Yes,4606,,
1436,International Visualization in Transportation Symposium,TRB,CORE2020,National: USA,No,4608,,
1439,International Wordnet Conference (Global Wordnet Conference),GWC,CORE2020,C,No,4605,4602,
1440,International Work-Conference on Artificial and Natural Neural Networks,IWANN,CORE2020,National: Spain,No,4611,,
2183,International Work-conference on the Interplay between Natural and Artificial Computation,IWINAC,CORE2020,National:Spain,Yes,4602,,
1446,International Workshop on Agents and Data Mining Interaction,ADMI,CORE2020,B,No,4602,4605,
1448,International Workshop on Algorithms and Computation,WALCOM,CORE2020,C,No,4613,,
1451,International Workshop on Approximation Algorithms for Combinatorial Optimization Problems,APPROX,CORE2020,A,Yes,4613,,
1457,International Workshop on Coding and Cryptography,WCC,CORE2020,B,No,4604,,
1458,International Workshop on Combinations of Intelligent Methods and Applications,CIMA,CORE2020,C,No,4602,4611,4603
1459,International Workshop on Combinatorial Algorithm,IWOCA,CORE2020,B,No,4613,,
1460,International Workshop on Combinatorial Image Analysis: Theory and Applications,IWCIA,CORE2020,C,No,4603,,
2160,"International Workshop on Coordination, Organizations, Institutions, Norms and Ethics for Governance of Multi-Agent Systems (Ethics added 2020)",COINE,CORE2020,B,Yes,4602,,
1463,International Workshop on Critical Information Infrastructures Security,CRITIS,CORE2020,C,No,4604,,
1464,International Workshop on Data Warehousing and OLAP,DOLAP,CORE2020,B,No,4605,,
1465,International Workshop on Developments in Computational Models,DCM,CORE2020,C,No,4613,,
1466,International Workshop on Digital Watermarking,IWDW,CORE2020,C,No,4604,,
1998,International Workshop on Document Analysis Systems,DAS,CORE2020,B,Yes,4605,,
1471,International Workshop on Enterprise and Organizational Modelling and Simulation,EOMAS,CORE2020,C,No,4612,,
1475,International Workshop on Fast Software Encryption,FSE,CORE2020,B,Yes,4604,,
1476,International Workshop on Formal Methods for interactive Systems,FMIS,CORE2020,C,No,4612,4608,
1481,International Workshop on Functional and (Constraint) Logic Programming,WFLP,CORE2020,C,No,4612,,
1484,International Workshop on Graph-Theoretic Concepts in Computer Science,WG,CORE2020,A,Yes,4613,,
1486,International workshop on High-Level Parallel Programming and Applications,HLPP,CORE2020,C,No,4606,,
1487,International Workshop on High-Level Parallel Programming Models and Supportive Environments,HIPS,CORE2020,C,No,4606,,
1494,International Workshop on Information Security Applications,WISA,CORE2020,National: korea,No,4604,,
1504,International Workshop on Modelling in Software Engineering,MISE,CORE2020,C,No,4612,,
1506,International Workshop on MultiAgent Based Simulation,MABS,CORE2020,C,No,4602,,
1508,International Workshop on Multimedia Signal Processing,MMSP,CORE2020,B,No,4603,,
1514,International Workshop on Post-Quantum Cryptography,PQCrypto,CORE2020,C,No,4604,,
2009,International Workshop on Principles of Diagnosis,DX ,CORE2020,B,No,4612,4606,
1518,International Workshop on Randomization and Computation,RANDOM,CORE2020,A,No,4613,,
1521,International Workshop on Requirements Engineering: Foundation for Software Quality,REFSQ,CORE2020,B,Yes,4612,,
1525,International Workshop on Security,IWSEC,CORE2020,National: Japan,No,4604,,
1528,International Workshop on Soft Computing Applications,SOFA,CORE2020,National: Romania,No,08,,
1529,International Workshop on Software and Compilers for Embedded Systems,SCOPES,CORE2020,A,No,4606,,
1536,International Workshop on the Algorithmic Foundations of Robotics,WAFR,CORE2020,C,No,4602,,
1538,International Workshop on the Web and Databases,WebDB,CORE2020,National: USA,No,4605,,
1540,International Workshop on Visualization for Cyber Security,VizSec,CORE2020,C,No,4604,,
1541,International Workshop on Web and Wireless Geographical Information Systems,W2GIS,CORE2020,C,No,4601,,
1546,International Workshops on Enabling Technologies: Infrastructures for Collaborative Enterprises,WETICE,CORE2020,B,No,4606,4608,
1548,International World Wide Web Conference,WWW,CORE2020,A*,Yes,4606,4605,
1551,Internet Measurement Conference,IMC,CORE2020,A,No,4606,,
494,Interspeech (combined EuroSpeech and ICSLP in 2000),Interspeech,CORE2020,A,No,4602,,
1340,ISC High Performance (was International Supercomputing Conference),ISC,CORE2020,C,No,4606,,
1556,ISCA International Conference on Computer Applications in Industry and Engineering,CAINE,CORE2020,C,No,4601,,
1218,Joint Conference of the International Workshop on Software Measurement and the International Conference on Software Process and Product Measurement (IWSM and Mensura combined from 2007),IWSM Mensura,CORE2020,C,No,4612,,
958,"Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications (GRAPP and VISAPP combined from 2008)",VISIGRAPP,CORE2020,B,Yes,4603,,
1579,KES International Symposium on Intelligent Decision Technologies,KES IDT,CORE2020,C,No,4602,,
1582,Knowledge capture,K-CAP,CORE2020,A,No,4605,4602,
1584,Knowledge Domain Visualisation,KDViz,CORE2020,National: UK,No,4608,,
1586,Knowledge Visualization and Visual Thinking,KV,CORE2020,C,No,4608,,
2092,Language Resources and Evaluation Conference,LREC,CORE2020,C,No,4602,,
1596,Logic Programming and Automated Reasoning,LPAR,CORE2020,A,No,4613,4602,
1597,Logical Foundations of Computer Science,LFCS,CORE2020,National: USA,No,4613,,
1598,"Logics in Artificial Intelligence, European Conference",JELIA,CORE2020,A,No,4613,4602,
1599,Machine Translation Summit,MT SUMMIT,CORE2020,B,No,4602,,
1600,Machine Vision Applications,MVA,CORE2020,National: japan,No,4603,,
1834,"Machines, Computations and Universality (was Universal Machines and Computations)",MCU,CORE2020,B,No,4613,,
1601,MACIS: International Conference of Mathematical Aspects of Computer and Information Sciences,MACIS,CORE2020,C,No,4613,,
2097,Malaysia International Conference on Communications ,MICC,CORE2020,Regional,No,4606,,
1605,Mathematics of Program Construction,MPC,CORE2020,B,No,4613,,
39,Measurement and Modeling of Computer Systems,SIGMETRICS,CORE2020,A*,No,4612,,
1607,Medical Image Computing and Computer-Assisted Intervention,MICCAI,CORE2020,A,No,4601,4603,
1618,Modelling and Optimization: Theory and Applications,MOPTA,CORE2020,National: USA,No,4602,,
1629,National Conference of the American Association for Artificial Intelligence,AAAI,CORE2020,A*,No,4602,4603,4611
1978,National Conference of The Australian Society for Operations Research,ASOR,CORE2020,Australasian C,Yes,4602,,
1638,Network and Operating System Support for Digital Audio and Video,NOSSDAV,CORE2020,A,No,4606,,
1642,New Security Paradigms Workshop,NSPW,CORE2020,C,No,4604,,
1643,New Zealand Game Developers Conference,NZGDC,CORE2020,Australasian C,No,4607,,
1648,North American Association for Computational Linguistics,NAACL,CORE2020,A,No,4602,,
1653,Onward Software Engineering,Onward,CORE2020,C,No,4612,,
1658,"Pacific Asia Conference on Language, Information and Computation",PACLIC,CORE2020,B,No,4602,,
1660,Pacific Conference on Computer Graphics and Applications,PG,CORE2020,A,No,4607,,
1661,Pacific Rim International Conference on Artificial Intelligence,PRICAI,CORE2020,B,No,4602,,
1662,Pacific Rim International Symposium on Dependable Computing,PRDC,CORE2020,B,No,4612,4606,4604
1664,Pacific Rim Knowledge Acquisition Workshop,PKAW,CORE2020,B,No,4602,4611,4608
1666,Pacific Symposium on Biocomputing,PSB,CORE2020,National: USA,No,4601,,
1667,Pacific-Asia Conference on Knowledge Discovery and Data Mining,PAKDD,CORE2020,A,Yes,4605,,
1669,Pacific-Rim Conference on Multimedia,PCM,CORE2020,C,No,4603,,
1670,Pacific-Rim Symposium on Image and Video Technology,PSIVT,CORE2020,B,No,4603,,
1674,Parallel Computing,PARCO,CORE2020,C,No,4606,,
1676,Parallel Problem Solving from Nature,PPSN,CORE2020,A,No,4611,,
1678,Passive and Active Measurement Conference,PAM,CORE2020,B,No,4606,,
1680,Pattern Languages of Programs,PLOP,CORE2020,B,No,4612,,
1682,Portuguese Conference on Artificial Intelligence,EPIA,CORE2020,Regional,Yes,4602,,
2171,Practical Applications of Agents and Multiagent Systems,PAAMS,CORE2020,C,Yes,4602,4601,
1686,Practical Aspects of Declarative Languages,PADL,CORE2020,B,No,4612,,
1688,Practice and Theory of Automated Timetabling,PATAT,CORE2020,B,No,4601,,
1690,Prague Stringology Conference,PSC,CORE2020,National: Poland,No,4613,,
1691,Principles and Practice of Parallel Programming,PPoPP,CORE2020,A,No,4606,,
1442,Privacy Enhancing Technologies Symposium (was International Workshop of Privacy Enhancing Technologies),PETS,CORE2020,B,No,4604,,
1693,Privacy in Statistical Databases,PSD,CORE2020,C,No,4604,,
1696,Product Focused Software Process Improvement,PROFES,CORE2020,B,Yes,4612,,
1701,Real Time Systems Symposium,RTSS,CORE2020,A*,No,4606,,
1705,Richard Tapia Celebration of Diversity in Computing Conference,Tapia,CORE2020,National: USA,No,46,,
1708,Robot Soccer World Cup,RoboCup,CORE2020,B,No,4602,,
1710,RSA Conference,RSA,CORE2020,B,No,4604,,
138,Selected Areas in Cryptography,SAC,CORE2020,B,Yes,4604,,
2210,Semantics - International Conference on Semantic Systems,Semantics,CORE2020,National: Austria,Yes,4605,,
1723,SGAI International Conference on Artificial Intelligence,SGAI,CORE2020,National: UK,No,4602,,
1724,SIAM Conference on Discrete Mathematics,DM,CORE2020,C,No,4613,,
1726,SIAM Conference on Optimization,OP,CORE2020,C,No,4602,,
1727,SIAM International Conference on Data Mining,SDM,CORE2020,A,No,4605,,
1729,SIGdial Workshop on Discourse and Dialog,SIGdial,CORE2020,C,Yes,4602,,
957,SIGGRAPH Asia,SiggraphA,CORE2020,journal published,Yes,4607,,
1733,Simulation Technology and Training Conference,SimTecT,CORE2020,Australasian C,No,4602,,
1736,SKLOIS Conference on Information Security and Cryptology,Inscrypt,CORE2020,National: China,No,4604,,
1737,Smart Card Research and Advanced Application Conference,CARDIS,CORE2020,B,No,4604,,
2136,Software Process Improvement and Capability Determination ,SPICE ,CORE2020,C,Yes,4612,,
1185,"Software Quality, Reliability, and Security (was International Conference on Quality Software, QSIC, that merged with SERE 2015)",QRS,CORE2020,B,No,4612,,
1763,Static Analysis Symposium,SAS,CORE2020,A,Yes,4612,,
1766,Structural and Syntactical Pattern Recognition,SSPR,CORE2020,A,No,4603,,
1768,Summer Computer Simulation Conference,SCSC,CORE2020,B,No,4602,,
1771,Symposium Model Analysis and Simulation of Computer and Telecommunications Systems,MASCOTS,CORE2020,A,No,4606,,
1772,Symposium of Asian Association for Algorithms and Computation,AAAC,CORE2020,C,No,4613,,
1777,Symposium on Advances in DB and Information Systems,ADBIS,CORE2020,B,No,4605,,
1784,Symposium on Geometry Processing,SGP,CORE2020,B,No,4607,,
2033,Symposium on High Performance Chips ,HOTCHIPS (HCS) ,CORE2020,A,No,4606,,
1789,"Symposium on Networked Systems, Design and Implementation",NSDI,CORE2020,National: USA,No,4606,,
1790,Symposium on Parallelism in Algorithms and Architectures,SPAA,CORE2020,A,No,4606,,
1792,Symposium on Reliable Distributed Systems,SRDS,CORE2020,A,No,4606,,
1794,"Symposium on Stabilization, Safety, and Security of Distributed Systems",SSS,CORE2020,C,No,4604,,
2167,Symposium On Usable Privacy and Security,SOUPS,CORE2020,B,Yes,4608,4604,
1798,"Tangible, Embedded, and Embodied Interaction",TEI,CORE2020,A,No,4608,,
1801,Technology of Object-Oriented Languages and Systems,TOOLS,CORE2020,B,No,4612,,
1802,Testbeds and Research Infrastructures for the Development of Networks and Communities,TridentCom,CORE2020,National: China,Yes,4606,,
2197,The International Conference on Future Networks and Communications,FNC,CORE2020,Unranked,Yes,4606,,
2179,The International Conference on Intelligent Environments,IE,CORE2020,C,Yes,46,,
2213,The International Conference on Verification and Evaluation of Computer and Communication Systems ,VECoS,CORE2020,Unranked,Yes,4612,,
1408,"The International Symposium on Research in Attacks, Intrusions and Defenses (was International Symposium on Recent Advances in Intrusion Detection)",RAID,CORE2020,A,Yes,4604,,
2212,The Symposium of Combinatorial Search,SoCS,CORE2020,Unranked,Yes,4602,,
1812,The Theory and Application of Diagrams,DIAGRAMS,CORE2020,B,No,4602,,
1814,Theoretical Aspects of Rationality and Knowledge,TARK,CORE2020,A,No,4613,,
1815,Theory of Cryptography Conference,TCC,CORE2020,A,Yes,4604,4613,
1818,Tools and Algorithms for Construction and Analysis of Systems,TACAS,CORE2020,A,No,4613,,
2144,Unix Symposium on Internet Technologies,USITS,CORE2020,A,No,0805,,
1837,Usable Security and Privacy,USEC,CORE2020,National: USA,No,4604,4608,
1838,Usenix Annual Technical Conference,USENIX,CORE2020,A,No,4606,,
1840,Usenix Network and Distributed System Security Symposium,NDSS,CORE2020,A*,Yes,4604,,
1841,Usenix Security Symposium,USENIX-Security,CORE2020,A*,Yes,4604,,
1842,Usenix Symposium on Operating Systems Design and Implementation,OSDI,CORE2020,A*,No,4606,,
1845,USENIX Workshop on Hot Topics in Operating Systems,HotOS,CORE2020,A,No,4606,,
1847,"Verification, Model Checking and Abstract Interpretation",VMCAI,CORE2020,B,No,4612,,
1851,Visual Analytics,EuroVA,CORE2020,C,No,4608,,
1853,Visual Information Communication and Interaction,VINCI,CORE2020,C,No,4608,,
1856,Visualization In Science and Education,GRC,CORE2020,National: USA,No,4608,,
165,Web and Big Data,APWEB,CORE2020,B,Yes,4605,,
1865,Winter Simulation Conference,WSC,CORE2020,B,No,4602,,
1867,Workshop in Information Security Theory and Practices,WISTP,CORE2020,C,No,4604,,
1870,Workshop on Algorithm Engineering and Experiments,ALENEX,CORE2020,A,No,4613,,
1871,"Workshop on Algorithmic Approaches for Transportation Modelling, Optimization, and Systems",ATMOS,CORE2020,C,No,4613,4601,
1873,Workshop on Algorithms And Models For The Web Graph,WAW,CORE2020,C,No,4613,,
1874,Workshop on Algorithms in Bioinformatics,WABI,CORE2020,B,No,4601,,
1876,Workshop on Analytic Algorithmics and Combinatorics,ANALCO,CORE2020,B,No,4613,,
1878,Workshop on Applications of Graph Theory in Wireless Ad hoc Networks and Sensor Networks,Graph-hoc,CORE2020,C,No,4606,,
1879,Workshop on Approximation and Online Algorithms,WAOA,CORE2020,B,No,4613,,
1891,Workshop on Computational Optimization,WCO,CORE2020,C,No,4613,,
1892,Workshop on Computer Architecture Education,WCAE,CORE2020,National: USA,No,4608,,
1893,Workshop on Constraint Satisfaction for Planning and Scheduling,COPLAS,CORE2020,B,No,4602,,
1894,Workshop on Cryptographic Hardware and Embedded Systems,CHES,CORE2020,A,Yes,4604,,
1900,Workshop on Domain Specific Modelling,DSM,CORE2020,C,No,4612,,
1904,Workshop on Fault Diagnosis and Tolerance in Cryptography,FDTC,CORE2020,C,No,4604,,
1905,Workshop on Formal Techniques for Java-like Programs,FTfJP,CORE2020,C,No,4612,,
1909,Workshop on Job Scheduling Strategies for Parallel Processing,JSSPP,CORE2020,B,No,4606,,
1912,"Workshop on Logic, Language, Information and Computation",WoLLIC,CORE2020,B,No,4613,,
1914,Workshop on Mobile Computing Systems and Applications,HOTMOBILE,CORE2020,National: USA,No,4606,,
1927,Workshop on Programming Languages and Operating Systems,PLOS,CORE2020,B,No,4606,4612,
1936,Workshop on the Arithmetic of Finite Fields,WAIFI,CORE2020,C,No,4613,,
2014,"World Conference on Educational Multimedia, Hypermedia and Telecommunications ",ED-MEDIA ,CORE2020,B,No,4601,,
2181,World Conference on Information Systems and Technologies,WorldCIST,CORE2020,C,Yes,46,,
1943,"World Congress in Computer Science, Computer Engineering, and Applied Computing",WORLDCOMP,CORE2020,National: USA,No,46,,
1948,World Congress on Medical and Health Informatics,MEDINFO,CORE2020,B,No,4601,,
2155,"World Multi-Conference on Systemics, Cybernetics and Informatics",WMSCI,CORE2020,National: USA,No,46,,
